id,name,product_priority,delivery_rank,decision,workstream_title,remaining,native,python,ui,priority_reason
analysis.directivity,Directivity·편광 분석,P1,10,required,관측량·주파수 공간장,True,missing,missing,missing,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
analysis.mode_area,Mode area·volume,P1,10,required,관측량·주파수 공간장,True,missing,missing,missing,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
analysis.nearfar,Near-to-far field,P1,10,required,관측량·주파수 공간장,True,partial,partial,missing,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
analysis.resonance,공진 주파수·Q 분석,P1,10,required,관측량·주파수 공간장,True,missing,missing,missing,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.chebyshev,Chebyshev frequency sampling,P1,10,required,관측량·주파수 공간장,False,implemented,implemented,implemented,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.custom,사용자 주파수 표,P1,10,required,관측량·주파수 공간장,False,implemented,implemented,implemented,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.global,Global monitor settings,P1,10,required,관측량·주파수 공간장,False,implemented,implemented,implemented,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.index,공간 refractive index monitor,P1,10,required,관측량·주파수 공간장,True,missing,missing,missing,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.plane,평면 DFT E/H·공간 보간,P1,10,required,관측량·주파수 공간장,True,implemented,implemented,partial,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.selection,필드 성분별 record 선택,P1,10,required,관측량·주파수 공간장,False,implemented,implemented,implemented,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.time_sampling,시간 downsample·sampling limit,P1,10,required,관측량·주파수 공간장,True,partial,partial,implemented,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.time_space,분포 time monitor,P1,10,required,관측량·주파수 공간장,True,missing,missing,missing,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
monitor.volume_dft,3D volume DFT,P1,10,required,관측량·주파수 공간장,True,missing,missing,missing,전송·흡수·회절·방사와 성분 선택은 장 그림을 물리적 설계 지표로 바꾼다.
addcircle.alpha,alpha,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.detail,detail,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.enabled,enabled,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.first axis,first axis,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.grid attribute name,grid attribute name,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.index,index,P1,11,required,핵심 CAD·설계 영역,True,partial,partial,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.index units,index units,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.make ellipsoid,make ellipsoid,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.material,material,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.mesh order,mesh order,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.name,name,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.override mesh order from material database,override mesh order from material database,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.radius,radius,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.radius 2,radius 2,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.rotation 1,rotation 1,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.rotation 2,rotation 2,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.rotation 3,rotation 3,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.second axis,second axis,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.set mesh order from material database,set mesh order from material database,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.third axis,third axis,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.type,type,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.use relative coordinates,use relative coordinates,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.x,x,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.y,y,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.z,z,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.z max,z max,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.z min,z min,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addcircle.z span,z span,P1,11,required,핵심 CAD·설계 영역,False,implemented,implemented,implemented,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.alpha,alpha,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.binary threshold,binary threshold,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.data offset in yee cell,data offset in yee cell,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.data x points,data x points,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.data y points,data y points,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.data z points,data z points,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.detail,detail,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.dx,dx,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.dy,dy,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.dz,dz,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.enabled,enabled,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.first axis,first axis,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
addimport.grid attribute name,grid attribute name,P1,11,required,핵심 CAD·설계 영역,True,missing,missing,missing,"다각형, 회전과 공간 재료 표현은 실제 소자와 topology 설계에 필요하다."
